application_number,latitude,longitude
4000/21,53.3764675,-6.3090034
3403/22,53.3514177,-6.2640755
WEB1940/21,53.32884499999999,-6.210842800000001
WEB1191/22,53.3795613,-6.179790199999999
3505/21,53.3446637,-6.262943099999999
3409/22,53.3360026,-6.243589699999999
WEB1194/22,53.32884499999999,-6.210842800000001
3437/22,53.3995144,-6.215226299999999
3438/22,53.3249728,-6.3293514
3443/22,53.3390135,-6.2219202
3450/22,53.3745393,-6.3315116
3373/22,53.35294,-6.27309
3420/22,53.3284295,-6.220199999999999
3468/22,53.3615181,-6.258147
WEB1214/22,53.3959785,-6.2905586
WEB1217/22,53.372933,-6.2341671
3480/22,53.3958847,-6.3150163
WEB1222/22,53.3238143,-6.235556799999999
3499/22,53.3726225,-6.208527699999999
WEB1229/22,53.3867997,-6.2453788
3512/22,53.344167,-6.263409299999999
3546/22,53.349061,-6.257928
WEB1242/22,53.3835591,-6.2375051
3517/22,53.3170091,-6.316877
3527/22,53.3332997,-6.2978736
3556/22,53.3429391,-6.336890899999999
3522/22,53.3323793,-6.236326999999999
